batch_id,status,project,analysis_id,measured_by,date_started,analysis_remarks,ndf_correction_factors,adf_correction_factors,adl_correction_factors,ashing_correction_factors,verified_by,date_verified,fulcrum_parent_id,bag_id,bag_number,sample_type,leaf_chemistry_sample,bottle_id,sample_remarks,empty_bag_weight_g,sample_weight_g,total_initial_weight_g,ndf_weight_g,ndf_correction_factor,ndf_correction_factor_R,adf_weight_g,adf_correction_factor,adf_correction_factor_R,adl_weight_g,adl_correction_factor,adl_correction_factor_R,empty_crucible_weight_g,crucible_adl_weight_g,crucible_ash_weight_g,ash_weight_g,ash_weight_g_R,ashing_correction_factor,ashing_correction_factor_R,soluble_perc,soluble_perc_R,hemicellulose_perc,hemicellulose_perc_R,cellulose_perc,cellulose_perc_R,lignin_perc,lignin_perc_R,recalcitrants_perc,recalcitrants_perc_R,sum_fractions_perc,sum_fractions_perc_R
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,38f74e54-b2cc-49b2-afb8-f2b378aaf56d,11,sample,429f5521-784b-4c7a-9bf5-266a182fa077,12092581,NA,0.5285,0.5018,1.0303,0.817,NA,NA,0.6632,NA,NA,0.542,NA,NA,28.0325,28.5745,28.034300000000002,0.0018000000000029104,0.0018000000000029104,NA,NA,43.46354975655759,43.46354975655759,30.181134754549966,30.181134754549966,23.82117611076491,23.82117611076491,2.5341393781275325,2.5341393781275325,0,0,100,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,4a624ed8-7a95-4fca-bd6d-326ec55ff41a,12,sample,0434ad3c-2cb3-45f4-9aa9-dfe054d19f91,12086180,NA,0.5354,0.5005,1.0358999999999998,0.6504,NA,NA,0.6109,NA,NA,0.5738,NA,NA,29.3741,29.947899999999997,29.3764,0.002300000000001745,0.002300000000001745,NA,NA,77.99455780549395,77.99455780549387,7.416231590466799,7.416231590466998,7.07550836559158,7.07550836559178,7.450725363608088,7.513702238447353,0.06297687483957486,0,99.99999999999999,99.99999999999999
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,7628b33a-bd61-4882-a9f4-358290b4c0f9,13,sample,cd1241e2-a646-4158-a873-e46dc819efe7,11935788,NA,0.5188,0.4992,1.018,0.7048,NA,NA,0.6579,NA,NA,0.5987,NA,NA,29.2483,29.847,29.2529,0.0045999999999999375,0.0045999999999999375,NA,NA,63.68429338656412,63.684293386564036,8.93270938784704,8.932709387847236,11.531495805707841,11.531495805708042,15.315295947102792,15.851501419880686,0.5362054727782054,0,100,100.00000000000001
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,c3a40acf-9660-4f2b-98d7-7007843cdeeb,14,sample,3b35c029-0d68-4525-871c-4287f17d5586,11759793,NA,0.5144,0.5006,1.0150000000000001,0.6876,NA,NA,0.6509,NA,NA,0.5956,NA,NA,23.6094,24.205000000000002,23.6141,0.004699999999999704,0.004699999999999704,NA,NA,66.3348041664184,66.33480416641828,6.874082889225942,6.87408288922617,10.722950809352955,10.72295080935315,15.510221839446872,16.0681621350024,0.5579402955558365,0,100,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,bf62affe-cf8f-404d-b666-acee7a07403a,15,sample,fdc1473e-de94-4879-9a2f-62efcfd71306,11926576,NA,0.4923,0.5015,0.9938,0.6877,NA,NA,0.6479,NA,NA,0.5767,NA,NA,25.8125,26.3892,25.817,0.0045000000000001705,0.0045000000000001705,NA,NA,61.92847592532883,61.928475925328755,7.499495951441123,7.499495951441311,13.888081815720422,13.8880818157206,16.150551126971944,16.683946307509334,0.5333951805376784,0,100.00000000000001,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,9086969b-0597-4699-b10e-416a90d1cfb6,16,sample,f612d887-0814-4943-9044-472cf135d222,12004954,NA,0.5069,0.4996,1.0065,0.6228,NA,NA,0.5845,NA,NA,0.5491,NA,NA,25.2229,25.772,25.2253,0.002400000000001512,0.002400000000001512,NA,NA,77.72296057420553,77.72296057420544,7.2147764550841575,7.2147764550843565,6.7659577151988515,6.765957715199054,8.192051324099578,8.296305255511152,0.10425393141188637,0,100.00000000000001,100.00000000000001
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,4dbfdc04-8d9d-4dac-ad47-8afab581e1de,17,sample,9efc362b-e9b5-4067-9064-d0a6bbd1d24e,11841575,NA,0.5371,0.5007,1.0378,0.649,NA,NA,0.6131,NA,NA,0.5791,NA,NA,30.3176,30.8967,30.3205,0.0029000000000003467,0.0029000000000003467,NA,NA,78.62556461732083,78.62556461732075,6.692765438858075,6.692765438858276,6.452479040927303,6.4524790409275,8.047665612906302,8.229190902893476,0.18152528998748343,0,99.99999999999999,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,4d721425-26c2-4c75-8b1c-2d1e703da651,18,sample,82c35737-b05f-4d46-ad78-9a098139e3f5,11755108,NA,0.5162,0.4994,1.0156,0.7075,NA,NA,0.6703,NA,NA,0.5951,NA,NA,26.6137,27.2088,26.6186,0.004899999999999238,0.004899999999999238,NA,NA,62.632835027612465,62.63283502761237,6.989117246534391,6.989117246534594,14.732362801997995,14.732362801998175,15.047692077574615,15.645684923854859,0.5979928462805328,0,99.99999999999999,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,db6a7e8c-4608-4f63-a997-edbc94582897,19,sample,d2be2cf8-f68d-4b18-a5e7-265d5e11bfa1,11929171,NA,0.5058,0.5028,1.0086,0.7008,NA,NA,0.6511,NA,NA,0.5847,NA,NA,26.2578,26.8425,26.2624,0.0045999999999999375,0.0045999999999999375,NA,NA,62.13085129207864,62.13085129207855,9.437135359871451,9.43713535987165,12.88905945057983,12.889059450580003,15.001002725792832,15.542953897469793,0.5419511716772468,0,100,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,92e16db0-1850-4cf0-a594-cc4d881f8ebf,20,sample,969fa721-2df8-4705-8183-1d310d7c82ee,12013260,NA,0.5062,0.4988,1.005,0.7906,NA,NA,0.6405,NA,NA,0.521,NA,NA,22.1673,22.6883,22.1695,0.0021999999999984254,0.0021999999999984254,NA,NA,43.904882375718515,43.90488237571843,29.640765269454644,29.640765269454842,23.637716618122404,23.637716618122603,2.7517905809913694,2.8166357367041255,0.06484515571306751,0,100.00000000000001,100.00000000000001
